resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,id_str,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{'id': 3606646, 'id_str': '3606646', 'resource_state': 1}",Dia de preguiça,27176.4,3857,3973,322.0,Ride,Ride,,Wahoo ELEMNT BOLT 3,19678012607,19678012607,2026-08-10T07:43:18Z,2026-08-10T09:43:18Z,(GMT+01:00) Europe/Madrid,7200.0,,,,3,13,0,1,0,"{'id': 'a19678012607', 'summary_polyline': '_bdgG|xzb@[xH_AxCYRWUP\\N?d@y@p@kDPaC?mGuAgGo@eAm@sBoAaBQACRFWb@Tp@bAz@|Br@lApAlG?bEQtDYbBe@xAe@f@sAaAPd@k@PkCcCuAy@}ET_@UYy@@aAhAmDlFqM^iBJgCOuCq@aCkHaOgA_DO}ABoBbAwN|@iC`DqCp@gApBgH^wFb@iB|AeBjGqBhEyDtAwBnBkHjGwOfA}EjCmGb@gCOgGNcFp@eEhGeShHmMpAsDtAgFRcEYaG@sC~BiPl@gLXoBsCoTsEec@{@wC}AgDuPcTsAqBa@eA_@sA_@gD[iKHwD|AiJzAcD|IqHrAKb@wA|NyLdBkCf@oBRaCi@aPFmBVeBn@mBbIiNzJ_SlAsAZaB~@oCnEaQzCaS`AgCAg@UY[Ae@\\}@jBe@vCO~Dg@hEu@hEmAdDw@^k@jA}A`E}@nE{C|@Wd@_@fBk@bAgAFo@gAg@MqBR{D~A{ByASXQhBW`@IUHeAOQMHWvEh@lD[ZmA@qE`EYhEe@lEJjCErAKr@Wd@kB|AcARm@GsAeA]?gEjDqAb@eADq@Wy@qA]kAe@eDeBcCk@WaAj@qA?uB`Em@|AqAn@W\\Ad@`@rAb@vCLvBEhBa@\\gDHsBf@k@p@kB|DcBvAMnABdBa@pAc@r@_BjAYd@Ar@VfBM~CQt@g@Xk@AeHgCu@AcBdA}A^iAxB_EbD_CHcCtDUdANhBlAvCp@hFRvGr@`CFz@CtBOfA{AfF?tEeAnCMbAAnBY`CPlCMvNMr@_AtAUt@JzBf@fCw@bDJnCd@hCAf@STyABaAp@m@Us@TYk@YBeAtCK|EXpDYfDEpCsAzG}@tHy@pAmBl@w@nAm@P}@EOlBgAfAyAr@_BzCeChCsAzBg@`Ca@h@DjA^rAR|COfBr@`CB`AqAlCcCzDa@jAsAhB[rCi@tAc@b@qA\\OXr@rAGjCtBzEv@`A@VQBw@e@gAiBy@k@qCy@cCQ}AgAk@MeA\\{CjBuAxAo@`FsA|B]bAkAdGeDzJ_AvDeF~VmCdQI`DFvASpBLhEYvBoA`DgD~Cu@jA_@xA}AvAYfBq@nAFb@p@r@rArD`AzAlAfAtErC~AjB~Nj]|AdCdA|@tKdFvDjAjC\\zD@~Fo@l\\aHnORfLaDvAFfFpAdBCfAa@~@_A~@yApD{Hn@_@`C\\rDm@rEzDf@Hj@Ux@Zl@}@h@aDPaCBsE', 'resource_state': 2}",False,False,False,False,everyone,False,b17389585,"[43.281231, -5.8735]","[43.281246, -5.87309]",7.046,15.04,84.1,17,151.5,642.0,175.0,True,584.5,True,145.2,235.0,False,True,421.8,148.0,20807394945,20807394945,2026-08-10-074318-ELEMNT_BOLT_9D28-166-020260810-7-y4yl2d.fit,False,2,1,False,101.0
2,"{'id': 3606646, 'id_str': '3606646', 'resource_state': 1}",Afternoon Hike,584.0,623,1033,60.0,Hike,Hike,,Suunto Race S,19682603068,19682603068,2026-08-10T11:31:24Z,2026-08-10T13:31:24Z,(GMT+01:00) Europe/Madrid,7200.0,,,,0,0,0,1,0,"{'id': 'a19682603068', 'summary_polyline': '', 'resource_state': 2}",False,False,False,False,everyone,False,,[],[],0.937,2.4,52.8,32,,,,,,True,101.5,136.0,False,True,224.0,164.0,20812178376,20812178376,6a79ecea4acdc93ff9019b33.fit,False,0,0,False,1.0
2,"{'id': 3606646, 'id_str': '3606646', 'resource_state': 1}",Afternoon Hike,535.0,576,1018,4.0,Hike,Hike,,Suunto Race S,19682602887,19682602887,2026-08-10T15:05:54Z,2026-08-10T17:05:54Z,(GMT+01:00) Europe/Madrid,7200.0,,,,0,1,0,1,0,"{'id': 'a19682602887', 'summary_polyline': '', 'resource_state': 2}",False,False,False,False,everyone,False,,[],[],0.929,1.9,52.1,29,,,,,,True,90.6,105.0,False,True,234.8,176.0,20812178183,20812178183,6a79ece929f1140a33a45746.fit,False,0,0,False,1.0
2,"{'id': 3606646, 'id_str': '3606646', 'resource_state': 1}",Sta Eulália,25022.1,4276,4413,619.0,Ride,Ride,,Wahoo ELEMNT BOLT 3,19691128200,19691128200,2026-08-11T05:20:57Z,2026-08-11T07:20:57Z,(GMT+01:00) Europe/Madrid,7200.0,,,,11,12,0,1,0,"{'id': 'a19691128200', 'summary_polyline': 'wc}fGxhac@u@iAuB_BqDsFwAc@cDIqBeBSqAF{@dAaCfAcEk@{CHaBjDWxA}BhAwDlHiEZoAP_C?{@]{AHUzBvArDJt@~@Gj@qAxBCnBo@`FaBdDeCjBVbCbAnANO_@m@Ci@b@wArEsC~@aBpEaAxDwBHuBpA{@j@wAdAm@f@_EU}@sB_A{B{CMi@Fe@f@SlD^lC{@nAElANlAt@jAk@f@sCv@wBb@uCjBkBx@aBlAu@|D_LxA{AdA_LhCyE^uABy@a@mCx@uCp@qA`DqBX{BhAgBd@wDSgCMq@qA{BqCyCeCsAwCsEwJuF{Bs@sDf@cDa@cDgCeBoCyD_BmBoBiFu@{BeBi@cDo@gAcE{CoDUsCwCwEFaEo@uDdBqCtByF^aGo@_F}AeL_I_GlAoBByA]sJoEqFj@aCmAeDs@iF\\mDsB_HpAoGAiGkHqByFw@{@wELaFq@kGlAeC]sAoA_A{D{@iAwDwCuCsAsIuFoGoCwGoGgCyEy@D[pAaAvAk@xBa@|Fm@hDqAzCqDnDu@`BmAlNMnD\\pChJbSh@pBNrCE|Ac@dCqIhTIx@^h@pAd@vE[|BzA~BjCJ{@f@A`BfCfAxFtDbLrA~GE~GVnJVbApAdA`@x@?pG`A~BNfAYdB{BpC_BhDWlAMfDX^\\Cj@{B`@g@nAOj@j@NhAExG}@tGAdBVd@h@JvA[tD|Dz@vBbDvCNpCxBhHGh@y@l@\\rCCjG`BlCD`Bj@|BlAxBhBhBzFdIhFzCt@rBl@zCJ~B@YnAfE`@Rn@Od@c@^kAXOjCt@lBjAbApAbAZ`A|BxAf@vABhB~CTjAz@d@OfBf@zACrF_@pF^zD]~BJ`BI~AXrEZvCpA[EaDr@eDh@UnAd@~@wBKcAR}AxBo@rA}@AqDXu@pAQpAX`AxEZj@vAcA|ASjDp@xCxBhB`Et@rDvD|Dz@jBHhA]~CZvBB`CR\\pAERtBz@hB[`GZNj@e@p@\\pClDZr@XxBv@xAf@LhAwIMcCy@}B?gAnDcEPcA?eCL]|Dq@nA}@HeBy@{CXyAlBiB|@YdDV`DvBz@m@Vs@_@oEcAoCIeAPk@hAq@Ri@?aAk@oAGs@~@yFzBiBXm@{@iFp@cGUcAwDuFa@gALkBtB}CFcAQ{AWg@aBu@oCiCc@uACqAPcB|@_Dh@o@R@`@r@nBnAhCAtA\\`EbGnB|A', 'resource_state': 2}",False,False,False,False,everyone,False,b17389585,"[43.243816, -5.913567]","[43.243988, -5.913161]",5.852,15.92,76.3,14,147.8,366.0,179.0,True,632.0,True,135.9,168.0,False,True,692.0,142.8,20821007635,20821007635,2026-08-11-052057-ELEMNT_BOLT_9D28-167-020260811-7-d75n99.fit,False,9,1,False,76.0
2,"{'id': 3606646, 'id_str': '3606646', 'resource_state': 1}",Lunch Hike,743.0,803,1370,10.0,Hike,Hike,,Suunto Race S,19692994175,19692994175,2026-08-11T09:22:28Z,2026-08-11T11:22:28Z,(GMT+01:00) Europe/Madrid,7200.0,,,,0,0,0,1,0,"{'id': 'a19692994175', 'summary_polyline': 'yn~fGdx~b@q@x@s@l@U\\o@NGJIDY?GH[PK@EFSJO@GAQNCA]@g@VBCJCUBKGQ?OG', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.250217, -5.896953]","[43.255307, -5.900568]",0.925,3.39,51.7,31,,,,,,True,85.2,113.0,False,True,792.6,762.4,20822946454,20822946454,6a7af0b4eb5a5b545f44a1c9.fit,False,0,0,False,1.0
2,"{'id': 3606646, 'id_str': '3606646', 'resource_state': 1}",Afternoon Hike,754.0,862,1423,34.0,Hike,Hike,,Suunto Race S,19696514895,19696514895,2026-08-11T13:40:20Z,2026-08-11T15:40:20Z,(GMT+01:00) Europe/Madrid,7200.0,,,,0,0,0,1,0,"{'id': 'a19696514895', 'summary_polyline': 'e`_gG`~~b@X]ZWTCbARPE\\@j@M\\Sf@IPSLGx@Qv@e@J@FBTEf@]', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.25541, -5.900497]","[43.250292, -5.897325]",0.875,2.043,48.8,32,,,,,,True,99.8,119.0,False,True,789.8,758.2,20826605784,20826605784,6a7b2beb5397df762b06aa8f.fit,False,0,0,False,2.0
2,"{'id': 3606646, 'id_str': '3606646', 'resource_state': 1}",Roadie,8108.8,1482,1505,135.0,Ride,Ride,,Wahoo ELEMNT BOLT 3,19721144323,19721144323,2026-08-12T05:38:57Z,2026-08-12T07:38:57Z,(GMT+01:00) Europe/Madrid,7200.0,,,,0,2,0,1,0,"{'id': 'a19721144323', 'summary_polyline': '_y|hG|h}a@Xh@H^LV@FGLi@ZITAHBRBnAbB|E|@tBt@pC?h@HpAL|@j@tCTr@RV`CpCn@~@l@f@V\\Pd@RnAVz@Bf@?ZG`@o@nBSf@[lAG`@Gr@@p@Dp@J`@RZJFt@Lp@Rz@p@TZfAxBp@jAb@f@lAv@\\^LZDNLfA?PKx@@d@l@dCT^l@t@PLv@z@NFZZRBJA~C}CPKRETAJBvBfA^LPB^CPEp@QbA_@n@i@f@w@j@qAV_ATiBrBiR|@wIF_@J]NWTSVIXCXDVJ`Ap@zAnA|@fAPVJ^H`@HdBF\\JVRNRJTBn@SRUNWbCeFj@cBz@mD\\y@t@aArAeAh@k@Pc@^eAFMLIJALBRPN\\JdA?`@Et@H^NRXFZAxASZKZQd@_@VWl@eAfA{Cj@iANSt@u@p@_@~@[vAO`DKxDIh@El@Kn@O`Ac@vAq@v@UNKLQFUF_AHQj@y@P_@VcATyA\\uAVo@\\m@RSp@a@n@Qf@@`BRZ@X?h@KVKd@YlDsCl@s@\\m@`DmKb@_@TWZ_ARYj@i@bBmCn@c@f@QpB]lCYn@On@Uv@e@tBaB\\_@b@u@f@i@`@Sp@GHEPOJ[@OAMG]GMWOw@OKGKIMYm@uBq@sDA]ViAE_@U_@GY?]NyCAeAQcASi@sAwBYq@Om@QoAc@cESeCw@uN?w@a@qG', 'resource_state': 2}",False,False,False,False,everyone,False,b17389585,"[43.569016, -5.722407]","[43.53669, -5.704912]",5.472,15.88,71.7,17,109.2,284.0,135.0,True,160.7,True,117.2,150.0,False,True,92.0,7.4,20852017860,20852017860,2026-08-12-053857-ELEMNT_BOLT_9D28-168-020260813-7-7bcba4.fit,False,0,0,False,8.0
2,"{'id': 3606646, 'id_str': '3606646', 'resource_state': 1}",Roadie,7994.4,1248,1273,122.0,Ride,Ride,,Wahoo ELEMNT BOLT 3,19721147446,19721147446,2026-08-12T06:14:55Z,2026-08-12T08:14:55Z,(GMT+01:00) Europe/Madrid,7200.0,,,,0,2,0,1,0,"{'id': 'a19721147446', 'summary_polyline': 'cpvhG|jya@GD?L\\lFJzBJzA@h@EVAXNbDl@hJ^~D\\pCT`AZp@tAxBTr@Hh@Bp@KtDCVOr@EZ@XBT^lAp@fDd@`BVfABt@Gr@Qn@Sf@g@p@gAdAiA~@m@\\q@Vs@NqAPcCR}@Lo@NcC|@i@\\WXc@dAu@jAIb@@f@Dd@Ad@CRuCpJQ\\aA~@yC~BYRe@RYFk@@iBUe@Ae@FWHe@TUNUXU\\Yp@[dAKv@[zAa@bA]l@YVg@ZYX]h@WRg@Ve@N_B`@eEj@WBu@Ak@NaDZw@Nm@Te@Ve@`@e@f@W^_@v@mAbDe@z@m@p@a@Te@L_AD[AMESWUaAGu@Ag@@g@N{@Bi@Eg@Sa@KIOEM?[JUXGNCf@Fx@?f@Ib@M`@[l@_@f@}AhAWX_@h@_@`AeAlEQf@s@zAQXq@rA[r@Yb@MJ[JU?UISQMYES?q@Ca@C[G]Sc@QYm@u@c@a@uBaBm@]QC]A[HMJUXIRQx@aEr_@Ot@Up@]z@a@n@SVWTa@R}Ad@e@F[C_@MwBeAUEU@c@TgD`DIBI?ICwCcD[y@_@{AE_@@[D[BYCo@O}@Qa@WUkAy@a@c@qA{Bk@iA]g@[Sm@]e@Mw@MY_@Ku@As@@m@Hi@Lo@f@cBf@uAJo@@YCYCUYiAIo@Mm@o@u@YQk@aAkBsBe@m@U_@WcAg@oCM{ACkABq@LkAXgA^_An@oA\\a@n@m@\\c@|A{CXq@H[F}@?_CG_@', 'resource_state': 2}",False,False,False,False,everyone,False,b17389585,"[43.536701, -5.704922]","[43.568763, -5.722601]",6.406,16.36,77.3,18,132.4,348.0,159.0,True,163.8,True,128.3,160.0,False,True,94.2,8.8,20852021094,20852021094,2026-08-12-061455-ELEMNT_BOLT_9D28-169-020260813-7-1rsime.fit,False,0,0,False,14.0
2,"{'id': 3606646, 'id_str': '3606646', 'resource_state': 1}",Afternoon Hike,1482.0,1701,2699,156.0,Hike,Hike,,Suunto Race S,19724298209,19724298209,2026-08-13T11:16:10Z,2026-08-13T13:16:10Z,(GMT+01:00) Europe/Madrid,7200.0,,,,0,1,1,1,0,"{'id': 'a19724298209', 'summary_polyline': 'sm~fGl~~b@MFK?a@Sc@?e@Mg@Io@Hu@G]Ai@JYBSCYGeA_@UCU@]V]^c@p@m@\\IJIBGLIAG@EL]^EHGDe@t@UJ@KJWAg@FW@w@?DISOGOSOEEF@MRJNRVN?u@E[EI?[QYIG[{@IMSGG?', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.250225, -5.897318]","[43.25846, -5.896605]",0.871,2.2,49.5,29,,,,,,True,91.7,133.0,False,True,894.4,761.8,20855273074,20855273074,6a7db29ea0208623b52cefc9.fit,False,0,0,False,4.0
2,"{'id': 3606646, 'id_str': '3606646', 'resource_state': 1}",Afternoon Hike,1335.0,1287,2402,35.0,Hike,Hike,,Suunto Race S,19727337536,19727337536,2026-08-13T15:30:10Z,2026-08-13T17:30:10Z,(GMT+01:00) Europe/Madrid,7200.0,,,,0,0,0,1,0,"{'id': 'a19727337536', 'summary_polyline': 'aj_gGdy~b@FA@DHAZb@L`@NXDVATNTFf@HRFF@CB@@FHGB@BHB@DMBBDNNMN?BPDB`Ao@lAuAROLCT?JFVDDBFC\\B`AWZSTEL?h@Yp@Wt@c@HCRFHAh@_@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.258427, -5.896555]","[43.250275, -5.897332]",1.037,3.08,54.7,30,,,,,,True,88.2,149.0,False,True,899.4,767.0,20858400232,20858400232,6a7dee52c280f7711c345fa0.fit,False,0,0,False,3.0
